customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,gender_encoded
C1437,43.0,Female,South,Graduate,Salaried,638431.4485222222,502673.97,Car,619.0745158817778,0,60,51.81,2021-12-09,0,0
C1438,37.0,Male,West,Graduate,Salaried,843737.88,256019.0,Business,609.4990304,3,125,83.73,2023-09-18,0,1
C1439,46.0,Male,South,Graduate,Unemployed,399684.84,165665.31,Business,640.0686486114522,4,94,43.4,2022-06-26,0,1
C1440,28.0,Male,North,Secondary,Salaried,359285.4,229100.37,Education,635.742832,6,68,81.31,2024-01-06,0,1
C1441,49.0,Male,South,Secondary,Salaried,905005.28,704425.56,Other,711.4004224,7,93,29.17,2021-09-18,0,1
C1442,46.0,Female,West,Graduate,Salaried,304913.21,89463.1,Education,653.3930568,5,116,33.71,2018-04-24,1,0
C1443,30.0,Male,South,Secondary,Self-Employed,638431.4485222222,214786.2,Education,625.0745158817778,0,80,91.31,2019-04-18,1,1
C1444,46.0,Male,North,Secondary,Salaried,435181.74,145967.27,Home,593.8145392,6,141,83.18,2020-12-05,0,1
C1445,54.0,Female,South,Post-Graduate,Self-Employed,638431.4485222222,135704.49,Home,688.0745158817778,6,142,49.09,2020-01-02,0,0
C1446,27.0,Female,East,Graduate,Salaried,1203457.09,747692.89,Business,671.3443344,0,14,67.88,2024-07-06,0,0
C1447,24.0,Male,West,Graduate,Salaried,394077.27,237400.76,Education,652.5261816,2,66,90.72,2020-12-23,1,1
C1448,31.0,Female,East,Post-Graduate,Salaried,361881.4,203202.03,Business,635.950512,7,94,35.89,2018-06-06,1,0
C1449,49.0,Male,North,Post-Graduate,Self-Employed,705170.3,171210.97,Other,623.413624,6,64,24.43,2019-03-21,0,1
C1450,40.31739130434783,Female,South,Graduate,Unemployed,638431.4485222222,154205.5,Car,594.0745158817778,0,111,60.31,2024-09-09,0,0
C1451,45.0,Female,East,Post-Graduate,Salaried,638431.4485222222,208276.73,Home,611.0745158817778,2,42,30.69,2022-11-15,0,0
C1452,41.0,Other,East,Graduate,Salaried,1083072.43,405260.48,Other,640.0686486114522,0,138,34.05,2021-11-16,0,2
C1453,56.0,Male,South,Graduate,Unemployed,282231.86,189638.98,Other,614.5785488,0,147,86.87,2021-07-08,0,1
C1454,30.0,Male,South,Graduate,Salaried,209457.99,60515.14,Home,640.0686486114522,6,51,20.56,2022-11-23,0,1
C1455,57.0,Male,West,Graduate,Self-Employed,258249.79,58482.04,Home,619.6599831999999,4,137,81.26,2024-10-19,1,1
C1456,29.0,Male,East,Graduate,Salaried,260418.88,113644.85,Education,608.8335104,4,82,58.77,2023-09-26,0,1
C1457,44.0,Male,East,Graduate,Salaried,759919.9,341838.8,Business,650.793592,5,57,61.95,2019-04-19,0,1
C1458,55.0,Female,North,Secondary,Self-Employed,1146292.84,539381.68,Other,622.7034272,7,66,70.38,2022-04-27,0,0
C1459,55.0,Male,West,Graduate,Unemployed,755072.78,525637.97,Education,606.4058224,0,27,52.36,2024-06-19,0,1
C1460,56.0,Male,North,Secondary,Self-Employed,429378.58,111124.57,Education,651.3502864,7,48,28.67,2020-02-18,1,1
C1461,38.0,Female,East,Graduate,Salaried,590292.91,367377.79,Other,659.2234328,5,56,27.71,2020-11-09,0,0
C1462,59.0,Male,North,Graduate,Unemployed,303040.6,122054.86,Other,634.243248,5,50,76.58,2018-07-01,0,1
C1463,52.0,Female,East,Graduate,Salaried,894003.01,345074.51,Car,614.5202408,5,88,36.58,2022-11-22,0,0
C1464,44.0,Male,East,Post-Graduate,Salaried,620087.53,470972.52,Business,663.6070024,5,51,22.11,2018-01-07,0,1
C1465,43.0,Male,North,Post-Graduate,Self-Employed,748075.2,261138.92,Other,645.846016,3,95,93.47,2023-10-31,0,1
C1466,52.0,Male,North,Graduate,Self-Employed,327700.5,191874.9,Home,559.21604,6,56,93.53,2024-01-15,1,1
C1467,40.31739130434783,Male,South,Graduate,Unemployed,445642.15,162693.55,Car,607.651372,6,28,48.36,2020-03-18,0,1
C1468,32.0,Female,South,Graduate,Salaried,728534.48,367389.98,Business,677.2827584,3,149,21.91,2022-01-31,0,0
C1469,40.31739130434783,Male,South,Secondary,Self-Employed,1081578.49,726578.19,Home,729.5262792,0,93,74.54,2022-11-02,1,1
C1470,43.0,Male,East,Secondary,Self-Employed,349949.85,255125.17,Home,581.995988,3,68,82.33,2018-10-14,0,1
C1471,45.0,Male,North,Graduate,Salaried,751065.8,528163.25,Business,693.085264,0,123,29.38,2021-09-14,0,1
C1472,55.0,Male,West,Graduate,Salaried,330499.53,181546.18,Car,632.4399624,4,68,30.16,2024-12-27,0,1
C1473,50.0,Female,East,Graduate,Salaried,1203457.09,547218.37,Home,683.3328064,6,90,81.67,2021-07-09,0,0
C1474,37.0,Male,West,Post-Graduate,Salaried,389199.14,232250.71,Education,586.1359312,1,60,89.14,2019-05-26,1,1
C1475,40.0,Female,North,Secondary,Salaried,638431.4485222222,399621.71,Business,669.0745158817778,2,63,79.31,2021-05-15,0,0
C1476,45.0,Other,East,Secondary,Self-Employed,535569.15,110549.61,Business,688.845532,6,137,35.06,2023-09-09,0,2
C1477,42.0,Male,West,Post-Graduate,Self-Employed,1203457.09,949816.96,Other,732.9288991999999,3,129,50.86,2021-06-20,0,1
C1478,33.0,Female,West,Secondary,Unemployed,554846.0,391697.54,Car,583.38768,3,51,65.06,2022-07-31,0,0
C1479,40.31739130434783,Male,South,Graduate,Salaried,368324.34,181861.08,Education,606.4659472,4,125,32.02,2021-08-29,0,1
C1480,56.0,Male,South,Graduate,Self-Employed,695042.71,268860.08,Education,670.6034168,3,106,35.8,2022-07-07,0,1
C1481,32.0,Male,South,Graduate,Salaried,686583.05,496453.55,Other,608.926644,0,48,41.22,2021-04-26,1,1
C1482,40.31739130434783,Female,East,Secondary,Salaried,638431.4485222222,187397.77,Home,640.0686486114522,0,19,58.21,2024-03-20,0,0
C1483,32.0,Other,North,Secondary,Salaried,267768.69,86721.48,Home,632.4214952,1,109,58.31,2019-06-06,0,2
C1484,29.0,Male,North,Secondary,Unemployed,365711.71,223970.42,Education,675.2569368,1,55,81.07,2020-02-25,0,1
C1485,40.31739130434783,Female,South,Graduate,Salaried,793988.63,326695.8,Car,680.5190904,6,57,76.48,2022-09-19,0,0
C1486,48.0,Male,South,Graduate,Salaried,209457.99,117405.09,Home,641.9605864,1,38,88.53,2022-04-02,0,1
C1487,34.0,Male,South,Secondary,Self-Employed,426588.34,125682.38,Business,668.1270672,0,128,82.47,2019-12-14,0,1
C1488,51.0,Male,West,Graduate,Salaried,845070.35,296925.15,Other,623.605628,7,81,39.04,2024-11-26,0,1
C1489,39.0,Other,South,Post-Graduate,Self-Employed,464435.09,136538.54,Car,617.1548072,5,140,44.85,2024-05-20,0,2
C1490,36.0,Female,West,Secondary,Salaried,1203457.09,1247236.7,Home,699.2898336,5,127,57.53,2021-05-17,0,0
C1491,25.0,Male,North,Graduate,Self-Employed,209457.99,83017.26,Education,573.9836328,1,74,21.07,2022-07-22,0,1
C1492,55.0,Male,East,Graduate,Salaried,288153.23,115933.25,Other,572.0522584,1,25,87.79,2024-02-23,0,1
C1493,32.0,Male,East,Graduate,Salaried,209457.99,28545.01,Home,639.9514024,0,112,23.33,2018-01-02,1,1
C1494,45.0,Male,East,Graduate,Salaried,1203457.09,427496.52,Education,753.1020632,4,112,44.18,2021-05-29,0,1
C1495,41.0,Male,East,Graduate,Salaried,290761.05,131622.15,Home,573.260884,6,139,62.69,2021-03-21,1,1
C1496,56.0,Female,West,Post-Graduate,Salaried,209457.99,39523.74,Other,649.11438,3,94,58.84,2020-05-10,0,0
C1497,43.0,Male,West,Post-Graduate,Salaried,349215.46,176857.93,Business,564.9372368,6,83,69.08,2022-10-27,1,1
C1498,36.0,Male,South,Graduate,Salaried,227283.86,107507.37,Business,555.1827088,2,46,59.56,2024-07-03,0,1
C1499,59.0,Male,West,Graduate,Salaried,638431.4485222222,421556.85,Education,677.0745158817778,5,56,37.18,2024-10-20,0,1
C1500,59.0,Female,South,Graduate,Self-Employed,500156.38,298033.99,Business,638.0125104,7,106,35.08,2021-08-12,1,0
C1501,34.0,Female,South,Graduate,Unemployed,761242.01,355932.7,Other,640.0686486114522,5,109,88.04,2023-03-20,0,0
C1502,51.0,Male,East,Graduate,Salaried,444156.42,594807.92,Education,567.5325136,0,83,39.8,2022-12-15,0,1
C1503,25.0,Female,West,Secondary,Self-Employed,495791.07,315381.69,Home,588.6632856,6,116,41.07,2022-12-17,1,0
C1504,55.0,Male,West,Graduate,Self-Employed,355088.6,221829.98,Car,613.407088,7,108,50.97,2020-05-25,0,1
C1505,43.0,Male,South,Graduate,Salaried,212897.47,62161.31,Home,577.0317976,0,20,30.46,2023-09-25,0,1
C1506,49.0,Male,South,Graduate,Self-Employed,209457.99,132612.65,Other,552.1670512,2,100,58.05,2023-04-23,0,1
C1507,31.0,Male,North,Post-Graduate,Salaried,638431.4485222222,152357.24,Education,670.0745158817778,7,41,69.88,2019-11-27,0,1
C1508,38.0,Male,North,Secondary,Salaried,512241.71,119363.91,Home,670.9793368,6,150,78.95,2018-12-14,0,1
C1509,32.0,Female,South,Graduate,Salaried,384139.87,120009.23,Education,613.7311896,7,50,73.36,2021-03-08,1,0
C1510,29.0,Female,North,Secondary,Self-Employed,209457.99,134781.02,Business,621.46,2,6,31.07,2023-10-13,0,0
C1511,30.0,Female,North,Post-Graduate,Self-Employed,546216.15,279662.05,Car,611.6972920000001,1,123,54.21,2025-02-05,0,0
C1512,40.31739130434783,Male,South,Graduate,Salaried,1197944.45,805934.56,Other,680.835556,6,91,22.89,2024-12-11,0,1
C1513,58.0,Male,South,Graduate,Salaried,459063.77,154569.49,Home,597.7251016,2,98,21.33,2021-10-04,1,1
C1514,27.0,Female,West,Graduate,Unemployed,355492.06,175660.42,Car,640.0686486114522,3,7,53.01,2019-01-18,0,0
C1515,33.0,Male,South,Graduate,Salaried,472942.11,196258.53,Other,674.8353688,3,115,38.97,2020-08-20,1,1
C1516,29.0,Male,South,Post-Graduate,Salaried,638431.4485222222,444793.38,Other,687.0745158817778,5,5,71.25,2021-06-25,0,1
C1517,47.0,Male,East,Graduate,Unemployed,257070.46,54900.65,Business,651.5656368,3,109,74.32,2020-07-09,1,1
C1518,22.0,Female,West,Graduate,Salaried,626734.16,217041.57,Education,640.0686486114522,6,26,87.16,2020-03-26,0,0
C1519,25.0,Male,West,Post-Graduate,Self-Employed,842961.73,245760.89,Education,682.4369384,3,146,77.05,2019-08-27,0,1
C1520,49.0,Male,West,Graduate,Self-Employed,450942.86,322655.67,Car,604.0754288,3,138,23.62,2018-04-11,0,1
C1521,57.0,Female,East,Secondary,Unemployed,209457.99,79344.62,Business,655.2096192,7,69,47.87,2018-07-09,0,0
C1522,58.0,Male,South,Graduate,Salaried,593826.17,262787.1,Other,627.5060936,1,25,40.48,2020-09-29,0,1
C1523,39.0,Male,West,Post-Graduate,Salaried,1203457.09,715958.22,Business,742.9457496,5,8,48.96,2023-05-01,0,1
C1524,28.0,Male,West,Graduate,Salaried,427562.61,334847.68,Business,608.2050088,0,135,32.01,2024-11-08,0,1
C1525,21.0,Male,North,Secondary,Unemployed,443381.04,314871.67,Car,595.4704832,5,117,27.33,2018-10-26,0,1
C1526,42.0,Female,West,Graduate,Self-Employed,302565.05,188746.51,Education,612.205204,5,34,59.07,2023-02-09,0,0
C1527,37.0,Male,South,Graduate,Salaried,637140.01,238473.46,Business,593.9712008,5,35,74.03,2022-08-25,0,1
C1528,27.0,Male,South,Secondary,Unemployed,338053.38,101113.05,Business,643.0442704,2,24,72.64,2025-01-23,1,1
C1529,45.0,Female,North,Graduate,Salaried,857542.52,645609.61,Business,706.6034016,0,58,53.82,2024-06-15,1,0
C1530,24.0,Female,West,Post-Graduate,Salaried,340554.58,154559.1,Home,599.2443664,2,130,59.17,2020-03-07,0,0
C1531,56.0,Male,West,Graduate,Salaried,590063.42,216702.84,Business,652.2050736,1,19,58.72,2022-04-22,0,1
C1532,40.31739130434783,Male,West,Graduate,Salaried,476637.09,230002.42,Business,633.1309672,1,61,71.87,2023-07-18,0,1
C1533,51.0,Male,East,Graduate,Unemployed,1150044.72,863348.29,Other,734.0035776,4,83,23.59,2022-06-25,0,1
C1534,39.0,Other,West,Secondary,Salaried,612444.54,264723.27,Home,590.9955632,4,18,73.24,2020-09-26,0,2
C1535,59.0,Female,South,Post-Graduate,Self-Employed,1048482.07,563647.81,Business,647.8785656,7,95,63.67,2019-08-28,0,0
C1536,47.0,Male,South,Graduate,Self-Employed,519043.47,353873.34,Business,574.5234776,1,18,34.86,2018-01-23,0,1
C1537,30.0,Male,East,Graduate,Salaried,445117.17,203097.85,Car,640.0686486114522,1,103,23.68,2019-03-13,1,1
C1538,46.0,Male,East,Graduate,Unemployed,478779.33,162844.86,Car,640.0686486114522,2,37,28.14,2022-10-08,0,1
C1539,39.0,Female,West,Graduate,Salaried,319887.59,254859.38,Home,572.5910072,7,5,59.35,2020-06-15,0,0
C1540,59.0,Male,North,Graduate,Salaried,655017.89,506946.19,Other,700.4014312,1,38,76.88,2019-12-22,0,1
C1541,23.0,Male,East,Secondary,Salaried,334470.15,236165.19,Home,579.757612,6,23,45.1,2023-10-23,0,1
C1542,33.0,Male,East,Post-Graduate,Unemployed,520140.72,318858.92,Home,673.6112576,0,8,48.43,2023-03-18,0,1
C1543,48.0,Female,West,Post-Graduate,Salaried,782587.55,294972.41,Car,685.607004,2,81,90.06,2018-07-25,0,0
C1544,40.0,Female,West,Graduate,Salaried,1168173.41,873849.51,Car,721.4538728,1,62,35.98,2024-04-02,1,0
C1545,48.0,Male,East,Post-Graduate,Salaried,534759.85,195365.96,Other,589.780788,2,141,27.78,2020-10-17,0,1
C1546,28.0,Female,North,Secondary,Salaried,785176.55,534301.41,Business,600.814124,2,107,45.76,2019-05-13,1,0
C1547,59.0,Other,East,Graduate,Self-Employed,735303.24,552179.57,Other,640.0686486114522,3,71,75.94,2023-02-13,0,2
C1548,21.0,Male,West,Graduate,Salaried,396207.21,222590.12,Business,675.6965768,7,120,66.96,2019-07-01,0,1
C1549,23.0,Male,West,Graduate,Salaried,1203457.09,1062699.0,Education,670.687172,4,124,51.18,2023-03-19,1,1
C1550,33.0,Male,East,Graduate,Salaried,356135.58,240397.59,Car,603.4908464,7,26,92.36,2023-12-16,0,1
C1551,48.0,Female,North,Graduate,Salaried,514035.21,162380.97,Education,678.1228168,2,116,75.12,2024-04-08,0,0
C1552,45.0,Male,East,Secondary,Unemployed,1087906.61,653564.99,Education,640.0686486114522,7,79,24.64,2024-09-04,1,1
C1553,53.0,Female,East,Graduate,Salaried,1073250.05,274838.69,Car,721.860004,5,140,75.85,2021-07-23,0,0
C1554,58.0,Female,West,Secondary,Unemployed,492808.64,248725.49,Education,623.4246912,6,147,21.8,2022-12-18,0,0
C1555,26.0,Male,North,Graduate,Salaried,843005.88,250660.49,Home,703.4404704,6,36,68.77,2024-11-14,1,1
C1556,40.31739130434783,Female,South,Secondary,Salaried,432274.13,194441.1,Business,634.5819304,2,71,35.79,2023-08-30,0,0
C1557,41.0,Male,North,Secondary,Unemployed,373706.72,261515.94,Other,640.0686486114522,5,8,72.23,2022-10-14,0,1
C1558,36.0,Male,East,Graduate,Salaried,250939.21,198819.31,Car,555.0751368,6,34,43.23,2024-02-23,0,1
C1559,41.0,Female,East,Graduate,Self-Employed,728057.09,284507.16,Home,599.2445672,3,17,85.48,2023-01-01,0,0
C1560,31.0,Female,East,Post-Graduate,Unemployed,771484.23,400534.11,Other,704.7187384,1,25,45.27,2019-10-14,0,0
C1561,57.0,Male,North,Graduate,Salaried,357775.47,181313.03,Other,610.6220376,2,45,66.48,2023-04-29,1,1
C1562,56.0,Male,West,Graduate,Salaried,566626.15,437798.54,Other,634.330092,3,125,41.44,2023-01-18,0,1
C1563,55.0,Female,East,Post-Graduate,Self-Employed,1203457.09,1023625.13,Education,768.1001128,7,23,88.79,2020-11-27,0,0
C1564,39.0,Male,East,Graduate,Salaried,918663.58,569078.76,Education,661.4930864,0,52,78.57,2020-10-09,1,1
C1565,40.0,Other,North,Secondary,Salaried,638431.4485222222,480785.83,Education,634.0745158817778,7,90,38.25,2021-02-09,0,2
C1566,38.0,Male,South,Graduate,Salaried,848189.41,359655.33,Education,640.8551528,3,67,91.16,2023-11-06,0,1
C1567,34.0,Male,South,Post-Graduate,Salaried,298559.95,221314.53,Home,658.884796,4,41,46.79,2023-06-08,0,1
C1568,35.0,Male,West,Graduate,Self-Employed,209457.99,74651.01,Education,574.957748,4,35,68.89,2025-01-11,0,1
C1569,40.31739130434783,Female,West,Graduate,Salaried,483483.91,366672.99,Car,665.6787128,1,78,75.71,2020-09-06,1,0
C1570,21.0,Female,East,Secondary,Salaried,1155173.15,418481.93,Other,737.413852,7,150,21.72,2021-01-29,0,0
C1571,23.0,Male,North,Secondary,Salaried,1054520.14,464213.85,Home,616.3616112,5,111,91.92,2022-12-07,0,1
C1572,36.0,Male,East,Graduate,Salaried,601678.99,434555.16,Education,642.1343192,1,107,45.83,2018-11-14,0,1
C1573,43.0,Female,West,Graduate,Salaried,362960.33,150808.96,Other,649.0368264,6,114,34.23,2021-03-16,0,0
C1574,31.0,Male,North,Secondary,Self-Employed,638928.18,357896.78,Home,696.1142544,5,24,83.8,2020-08-18,0,1
C1575,32.0,Female,North,Post-Graduate,Salaried,421663.09,114200.15,Other,585.7330472,5,143,72.72,2021-01-17,0,0
C1576,30.0,Female,West,Post-Graduate,Self-Employed,368608.13,86167.68,Home,640.0686486114522,5,90,26.51,2021-10-07,0,0
C1577,52.0,Male,South,Graduate,Unemployed,876858.76,392128.08,Business,692.1487008,5,48,28.78,2021-08-02,1,1
C1578,36.0,Other,South,Post-Graduate,Salaried,366106.78,200388.52,Home,613.2885424,4,86,73.64,2024-01-22,0,2
C1579,28.0,Male,North,Secondary,Salaried,908890.68,395930.47,Education,648.7112544,7,68,25.61,2018-11-27,0,1
C1580,58.0,Other,East,Graduate,Salaried,353026.26,192978.79,Other,676.2421008,6,126,88.79,2019-07-21,1,2
C1581,32.0,Female,South,Graduate,Salaried,638431.4485222222,324993.93,Other,674.0745158817778,4,91,75.62,2019-09-10,0,0
C1582,44.0,Female,East,Post-Graduate,Unemployed,209457.99,121259.36,Other,592.86582,2,69,45.16,2020-08-05,0,0
C1583,48.0,Male,South,Post-Graduate,Unemployed,288882.95,170359.9,Car,560.110636,6,59,47.22,2022-04-18,1,1
C1584,28.0,Male,South,Graduate,Salaried,448896.55,204044.77,Car,589.911724,4,78,57.99,2019-09-18,0,1
C1585,48.0,Male,East,Post-Graduate,Self-Employed,638431.4485222222,290484.49,Education,654.0745158817778,1,121,47.07,2020-05-26,0,1
C1586,56.0,Male,West,Secondary,Unemployed,638431.4485222222,181612.68,Business,622.0745158817778,4,133,78.76,2018-09-21,0,1
C1587,46.0,Male,South,Post-Graduate,Salaried,209457.99,83795.96,Car,654.1976912,6,141,93.11,2022-08-27,1,1
C1588,28.0,Male,South,Post-Graduate,Salaried,416378.9,229969.18,Home,651.310312,6,99,63.84,2022-07-28,0,1
C1589,48.0,Male,East,Secondary,Salaried,422231.7,205159.7,Education,584.778536,1,149,53.45,2021-09-17,0,1
C1590,48.0,Female,West,Graduate,Salaried,587217.0,232199.93,Business,630.97736,0,103,36.71,2024-02-01,0,0
C1591,57.0,Female,South,Secondary,Unemployed,438734.26,277714.02,Home,617.0987408,7,116,69.01,2023-03-24,0,0
C1592,56.0,Male,South,Graduate,Salaried,576501.98,141125.95,Other,685.1201584,6,56,71.42,2022-08-31,1,1
C1593,47.0,Female,West,Graduate,Self-Employed,381696.46,285762.48,Car,624.5357168,4,150,71.39,2018-09-13,0,0
C1594,37.0,Male,South,Graduate,Salaried,724435.98,153860.11,Home,664.9548784,1,37,22.02,2020-04-27,0,1
C1595,29.0,Female,West,Post-Graduate,Salaried,677978.26,527067.13,Business,692.2382608,5,8,87.43,2022-09-17,0,0
C1596,53.0,Male,West,Graduate,Salaried,408529.36,195037.37,Education,640.0686486114522,7,91,45.36,2022-05-15,0,1
C1597,40.0,Male,East,Graduate,Unemployed,638431.4485222222,285763.17,Home,658.0745158817778,6,79,75.81,2024-07-20,1,1
C1598,33.0,Female,North,Post-Graduate,Salaried,440270.56,155796.96,Education,629.2216448,7,13,76.99,2018-03-22,0,0
C1599,48.0,Male,West,Post-Graduate,Self-Employed,638431.4485222222,131544.13,Other,606.0745158817778,7,68,68.79,2024-06-16,0,1
C1600,49.0,Male,East,Secondary,Salaried,638431.4485222222,232947.14,Business,686.0745158817778,3,34,49.61,2022-04-08,0,1
C1601,33.0,Female,North,Post-Graduate,Salaried,296929.84,78876.43,Business,578.7543872,7,140,65.63,2023-05-08,0,0
C1602,55.0,Male,South,Secondary,Salaried,799389.17,476350.02,Car,605.9511336,5,137,23.01,2018-01-25,0,1
C1603,26.0,Male,North,Post-Graduate,Salaried,584326.23,228731.57,Business,596.7460984,2,80,77.14,2021-12-11,0,1
C1604,38.0,Male,West,Graduate,Salaried,466733.04,308187.37,Home,640.0686486114522,7,133,27.47,2021-05-08,1,1
C1605,40.31739130434783,Female,West,Secondary,Salaried,209457.99,56449.62,Home,564.93174,6,19,49.76,2022-05-17,0,0
C1606,45.0,Male,West,Graduate,Salaried,1140366.27,844031.73,Home,721.2293016,1,93,27.77,2022-09-13,0,1
C1607,22.0,Male,West,Graduate,Salaried,400427.25,205735.08,Other,572.03418,5,132,82.78,2024-01-14,0,1
C1608,30.0,Female,West,Graduate,Unemployed,693155.73,186253.52,Business,630.4524584,4,30,61.27,2024-02-15,1,0
C1609,50.0,Female,East,Secondary,Unemployed,459233.57,202295.67,Business,636.7386856,4,65,71.82,2024-10-06,0,0
C1610,25.0,Male,West,Graduate,Salaried,421135.77,136471.71,Home,663.6908616,6,127,71.19,2020-06-22,0,1
C1611,40.31739130434783,Male,East,Post-Graduate,Self-Employed,543640.96,173862.5,Car,640.0686486114522,0,71,83.12,2023-06-23,0,1
C1612,21.0,Male,South,Graduate,Unemployed,496140.66,249966.5,Car,639.6912528,3,30,29.94,2020-06-17,0,1
C1613,38.0,Male,West,Secondary,Salaried,422166.04,254623.2,Business,663.7732832,6,87,69.48,2021-01-22,1,1
C1614,52.0,Male,West,Graduate,Self-Employed,638431.4485222222,476889.73,Business,595.0745158817778,1,112,63.14,2022-11-21,0,1
C1615,31.0,Female,North,Secondary,Unemployed,618396.77,310000.57,Education,583.4717416,5,115,22.32,2023-06-13,1,0
C1616,40.31739130434783,Female,South,Post-Graduate,Salaried,642936.05,501170.75,Business,696.434884,3,64,35.11,2018-04-29,1,0
C1617,40.31739130434783,Female,West,Post-Graduate,Salaried,500742.09,383058.14,Home,618.0593672,0,43,40.07,2022-05-12,0,0
C1618,45.0,Male,West,Graduate,Unemployed,687980.2,494683.58,Other,641.038416,6,127,25.44,2021-10-08,1,1
C1619,42.0,Female,South,Graduate,Salaried,387225.16,193607.3,Business,605.9780128,2,40,46.6,2022-07-15,0,0
C1620,47.0,Male,East,Post-Graduate,Salaried,1203457.09,472982.84,Business,725.980644,3,25,22.04,2019-11-08,0,1
C1621,33.0,Other,West,Graduate,Salaried,1106899.85,366099.02,Home,661.551988,0,122,61.49,2023-03-30,1,2
C1622,53.0,Female,North,Post-Graduate,Salaried,743663.29,437721.7,Education,704.4930632,6,52,35.86,2019-06-07,0,0
C1623,54.0,Male,West,Graduate,Self-Employed,638431.4485222222,289243.28,Business,637.0745158817778,7,30,41.53,2024-12-23,0,1
C1624,55.0,Male,North,Post-Graduate,Salaried,682358.55,196574.52,Car,619.5886840000001,6,40,88.29,2023-12-28,0,1
C1625,21.0,Male,North,Graduate,Unemployed,406301.02,198029.64,Car,649.5040816,1,132,57.71,2018-04-21,1,1
C1626,40.31739130434783,Female,West,Graduate,Salaried,285422.44,60069.53,Car,617.8337952,6,150,40.18,2022-06-02,0,0
C1627,26.0,Male,West,Post-Graduate,Salaried,400651.47,256552.05,Other,608.0521176,2,19,64.88,2024-08-21,0,1
C1628,48.0,Male,North,Graduate,Salaried,303364.67,74066.11,Other,672.2691736,6,83,35.13,2024-04-30,0,1
C1629,37.0,Female,South,Graduate,Salaried,646120.76,373114.17,Business,660.6896608,4,138,25.58,2018-04-22,1,0
C1630,25.0,Male,South,Secondary,Salaried,1189206.38,803673.03,Business,684.1365104,0,32,21.57,2018-12-10,0,1
C1631,51.0,Female,West,Graduate,Unemployed,770130.94,215318.08,Business,706.6104752,7,140,91.36,2022-10-22,0,0
C1632,40.31739130434783,Male,East,Graduate,Unemployed,1203457.09,1142079.95,Other,823.7351248,4,124,74.35,2019-07-10,0,1
C1633,58.0,Female,South,Secondary,Salaried,209457.99,138858.14,Business,604.6436576,6,92,80.0,2023-03-07,0,0
C1634,23.0,Female,West,Secondary,Self-Employed,370156.41,131916.37,Home,660.6125128,2,35,93.57,2020-01-15,0,0
C1635,40.31739130434783,Male,South,Graduate,Salaried,291074.97,86667.56,Education,653.2859976,0,51,89.87,2018-07-25,0,1
C1636,57.0,Male,East,Post-Graduate,Salaried,961406.48,386573.34,Car,640.0686486114522,0,38,75.27,2020-12-01,0,1
C1637,57.0,Male,West,Graduate,Self-Employed,433088.47,230757.98,Car,595.6470776,6,6,72.05,2022-04-02,0,1
C1638,30.0,Male,East,Secondary,Salaried,542657.64,295839.45,Home,599.4126112,2,110,45.26,2021-09-02,0,1
C1639,30.0,Male,West,Graduate,Unemployed,692821.07,192968.54,Business,616.4256856,1,98,27.8,2020-05-16,0,1
C1640,39.0,Female,East,Secondary,Self-Employed,219666.58,104240.87,Other,612.5733264,7,76,63.03,2023-02-06,0,0
C1641,37.0,Female,South,Graduate,Salaried,347409.01,125403.99,Business,582.7927208,0,56,63.22,2021-08-31,0,0
C1642,41.0,Female,South,Secondary,Self-Employed,846187.52,596743.73,Business,708.6950016,7,139,91.42,2021-10-14,0,0
C1643,34.0,Female,East,Secondary,Salaried,361693.21,701947.2,Car,592.9354568,2,94,53.19,2022-04-02,0,0
C1644,29.0,Female,East,Secondary,Salaried,209457.99,133975.83,Car,596.2413544,3,96,71.81,2021-02-13,0,0
C1645,21.0,Female,East,Graduate,Salaried,297674.36,136078.49,Other,651.8139488,4,147,63.12,2022-09-23,0,0
C1646,33.0,Male,West,Secondary,Salaried,417714.13,265645.91,Car,592.4171304,0,82,33.26,2020-10-30,0,1
C1647,24.0,Female,South,Graduate,Salaried,535908.27,271188.95,Business,580.8726616,3,129,64.4,2018-12-02,0,0
C1648,21.0,Female,West,Graduate,Salaried,470265.49,269545.63,Home,658.6212392,0,146,60.51,2023-04-11,1,0
C1649,40.31739130434783,Male,South,Graduate,Self-Employed,348774.27,152488.96,Other,640.0686486114522,1,135,57.04,2018-03-21,0,1
C1650,54.0,Male,North,Graduate,Self-Employed,819641.55,541720.82,Home,679.571324,6,54,58.51,2024-01-19,1,1
C1651,48.0,Male,West,Post-Graduate,Salaried,1203457.09,1865487.36,Business,900.0,2,97,32.3,2018-08-02,0,1
C1652,51.0,Male,South,Secondary,Self-Employed,548625.18,260310.02,Other,598.8900144,0,128,54.76,2021-12-04,0,1
C1653,28.0,Female,South,Graduate,Salaried,359142.39,183380.69,Home,630.7313912,2,58,65.42,2020-07-07,1,0
C1654,59.0,Male,West,Secondary,Salaried,1121207.9,783830.24,Other,706.696632,5,138,56.71,2018-10-09,0,1
C1655,46.0,Male,West,Secondary,Salaried,394195.75,234793.77,Business,577.53566,0,82,56.65,2018-06-14,0,1
C1656,40.31739130434783,Other,South,Graduate,Salaried,638431.4485222222,261435.27,Other,658.0745158817778,1,82,25.81,2018-05-08,1,2
