customer_id,age,gender,education_level,employment_type,join_date,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,default_flag,repayment_history,inflation_rate,unemployment_rate,avg_interest_rate,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,credit_score_above_700,transaction_count_qbin,transaction_count_kmeans_bin,spending_ratio_log,spending_ratio_sqrt,spending_ratio_reciprocal,loan_amount_boxcox,annual_income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST100536,32.0,Female,Secondary,Salaried,2018-04-08,256394.09479046904,106493.90150940746,630.8591836264435,31,60.14934406678908,0,1,4.65,3.95,7.17,2018,4,8,Sunday,1.0,0,True,False,False,False,True,False,False,False,False,Low,0.0,Q1,0,4.113319135449143,7.755600819200862,0.016353405179747656,-0.49951613494298996,-0.5348344540821193,0.41535239567992643,5.166666666666667,0.6014934406678908
CUST100537,61.0,Male,Post-Graduate,Salaried,2020-10-25,88044.66004530259,49501.47406230695,650.84436571443,44,9.5094518315086,0,1,4.65,3.95,7.17,2020,10,25,Sunday,3.0,1,True,False,False,False,True,False,False,False,False,Low,0.0,Q2,2,2.3522750266788437,3.083739909834907,0.09515244144341381,-1.3831263780949308,-2.6907467361994257,0.5622314179739738,7.333333333333333,0.09509451831508599
CUST100538,39.0,Male,Secondary,Salaried,2020-06-11,550725.8913302997,272271.2632349965,627.4328573859802,50,14.873109494644057,0,1,7.2,8.56,11.89,2020,6,11,Thursday,1.0,1,False,False,True,False,False,False,False,True,False,Medium,0.0,Q4,1,2.764626450735786,3.8565670608254767,0.06299962841794939,0.639921158945189,0.6935082336215204,0.4943861683664713,8.333333333333334,0.14873109494644057
CUST100539,32.0,Male,Post-Graduate,Salaried,2015-10-24,311211.7975598628,148610.48262462416,645.8208730589328,51,20.56908132687936,1,2,7.12,7.52,10.17,2015,10,24,Saturday,3.0,1,False,False,False,True,False,False,False,False,True,Medium,0.0,Q4,1,3.0712608691778622,4.535314909339743,0.04636266073853602,-0.10232628781173349,-0.2012946152572629,0.4775220084516184,8.5,0.2056908132687936
CUST100540,43.0,Male,Post-Graduate,Unemployed,2021-07-05,898068.6275389461,442074.2742974855,716.4842312991163,42,52.98108133492543,1,2,7.12,7.52,10.17,2021,7,5,Monday,3.0,1,False,False,False,True,False,True,False,False,False,High,1.0,Q2,2,3.9886336395293704,7.278810434056202,0.018525008674715192,1.253781223169978,1.3660982967296076,0.4922499915278627,7.0,0.5298108133492543
CUST100541,27.0,Male,Graduate,Salaried,2017-12-22,459924.1290330974,357557.89647389564,599.9331075813011,55,30.388307085781328,0,2,4.65,3.95,7.17,2017,12,22,Friday,2.0,1,True,False,False,False,False,True,False,False,False,Medium,0.0,Q4,3,3.4464354377582542,5.512559032407846,0.03185899759636902,0.9828556826944755,0.42452091022839694,0.7774280014957963,9.166666666666666,0.3038830708578133
CUST100542,48.0,Male,Post-Graduate,Salaried,2015-09-27,261797.0270216198,200419.560517934,761.2923188337411,42,22.032648772122805,0,2,7.12,7.52,10.17,2015,9,27,Sunday,3.0,1,False,False,False,True,False,False,False,False,True,Low,1.0,Q2,2,3.1369127212060874,4.693894840334922,0.043416630448962254,0.26096063826662486,-0.49816621103694186,0.7655532333504417,7.0,0.22032648772122804
CUST100543,34.0,Female,Graduate,Salaried,2021-03-13,687022.3153735425,290484.0231419848,700.6471205861261,44,28.789158806241005,0,1,7.12,7.52,10.17,2021,3,13,Saturday,2.0,0,False,False,False,True,True,False,False,False,False,High,1.0,Q2,2,3.394144528872361,5.3655529823347194,0.03356925942435454,0.7209016849117925,1.007713740816709,0.4228159939521689,7.333333333333333,0.28789158806241005
CUST100544,51.0,Female,Secondary,Self-Employed,2023-12-06,722648.0876523366,264951.61384541495,501.3903496527748,41,51.62212803400924,1,4,4.65,3.95,7.17,2023,12,6,Wednesday,1.0,0,True,False,False,False,False,True,False,False,False,High,0.0,Q1,2,3.9631367163377247,7.184854071865987,0.01900341239247695,0.6059320726243895,1.0771743443329576,0.36663988789641994,6.833333333333333,0.5162212803400924
CUST100545,39.0,Female,Graduate,Salaried,2018-01-03,317610.4501753268,156754.22995267416,608.7716642777308,44,28.64555885906963,1,3,7.12,7.52,10.17,2018,1,3,Wednesday,2.0,0,False,False,False,True,False,False,True,False,False,Medium,0.0,Q2,2,3.389312328695913,5.3521545996981095,0.0337318653614811,-0.03799897915670165,-0.16717618771907686,0.4935424192313035,7.333333333333333,0.2864555885906963
CUST100546,36.0,Male,Graduate,Self-Employed,2019-09-06,741319.4510028455,413817.8670745531,488.0525201435113,58,31.19164320862599,1,0,4.65,3.95,7.17,2019,9,6,Friday,2.0,1,True,False,False,False,False,False,True,False,False,High,0.0,Q4,3,3.471706891184803,5.5849479145848795,0.031063962579333092,1.169072823566494,1.1118953830969005,0.5582180077896872,9.666666666666666,0.3119164320862599
CUST100547,25.0,Male,Primary,Salaried,2016-05-24,259578.68848227372,75451.67728929849,634.2656481370559,55,41.40224817015135,1,0,4.93,3.44,11.79,2016,5,24,Tuesday,0.0,1,False,True,False,False,False,False,False,True,False,Low,0.0,Q4,3,3.747201383713177,6.434457876942808,0.023583655187036527,-0.9019924980009656,-0.5131062981442923,0.2906697685023976,9.166666666666666,0.4140224817015135
CUST100548,55.0,Male,Graduate,Salaried,2022-03-11,398629.8861090666,293058.36860761885,610.1351116703571,42,9.678195225828292,0,2,7.2,8.56,11.89,2022,3,11,Friday,2.0,1,False,False,True,False,False,False,False,False,True,Medium,0.0,Q2,2,2.3682038329065818,3.1109797855062142,0.09364878416731058,0.7319609393153897,0.2023183771362355,0.7351640677724726,7.0,0.09678195225828291
CUST100549,32.0,Female,Post-Graduate,Salaried,2018-01-21,352990.4950251373,249654.43320984172,716.7883807360151,43,9.84562964833561,0,3,7.2,8.56,11.89,2018,1,21,Sunday,3.0,0,False,False,True,False,False,False,False,False,True,Medium,1.0,Q2,2,2.383762201453387,3.1377746331334264,0.09220303776032605,0.5319520511393473,0.007156298991185426,0.7072553984550298,7.166666666666667,0.0984562964833561
CUST100550,45.0,Female,Secondary,Salaried,2017-12-12,580049.6314972301,213015.3609611532,579.5185320835733,54,45.3811822192364,0,1,7.12,7.52,10.17,2017,12,12,Tuesday,1.0,0,False,False,False,True,False,True,False,False,False,Medium,0.0,Q4,3,3.8368938213523824,6.736555664376002,0.02156046810693959,0.33579700579225796,0.7687655414730867,0.36723643873596773,9.0,0.453811822192364
CUST100551,41.0,Male,Graduate,Salaried,2016-05-10,525924.5861851777,97536.287834899,681.0188001547592,52,58.31056179945151,1,1,7.12,7.52,10.17,2016,5,10,Tuesday,2.0,1,False,False,False,True,True,False,False,False,False,Medium,0.0,Q4,1,4.0827873980608995,7.636135265921598,0.01686040343676609,-0.6029273188478967,0.6258486824445035,0.1854567943711925,8.666666666666666,0.5831056179945151
CUST100552,56.0,Female,Post-Graduate,Unemployed,2023-03-15,296678.9010434216,86356.14587080764,695.5078087574747,42,22.02743452819188,0,2,7.12,7.52,10.17,2023,3,15,Wednesday,3.0,0,False,False,False,True,False,False,False,False,True,Low,0.0,Q2,2,3.136686310675338,4.6933393791832145,0.04342646154419531,-0.7453194951157259,-0.2821437005059167,0.29107612832288554,7.0,0.2202743452819188
CUST100553,43.0,Male,Post-Graduate,Self-Employed,2015-04-04,698170.4742781977,600025.1161544105,670.5755881782411,39,37.90052574327349,0,0,7.2,8.56,11.89,2015,4,4,Saturday,3.0,1,False,False,True,False,False,True,False,False,False,High,0.0,Q1,0,3.661007765784317,6.156340288131699,0.025706593442966916,1.6499472833363915,1.029923515645226,0.859424937404787,6.5,0.3790052574327349
CUST100554,36.0,Female,Post-Graduate,Unemployed,2016-09-16,336160.36643386923,115665.97465947556,741.2098865418022,46,35.10762511176716,0,2,4.93,3.44,11.79,2016,9,16,Friday,3.0,0,False,True,False,False,False,True,False,False,False,Medium,1.0,Q3,2,3.5865040649672317,5.9251687833991,0.027694981237470218,-0.40178009967661,-0.07291766637523614,0.34407974945562125,7.666666666666667,0.35107625111767166
CUST100555,59.0,Female,Graduate,Salaried,2015-08-17,257450.7149809887,60523.4273210788,815.46310806735,51,14.832566617543478,0,0,4.93,3.44,11.79,2015,8,17,Monday,2.0,0,False,True,False,False,False,False,False,False,True,Low,1.0,Q4,1,2.76206899704485,3.8513071310327196,0.06316095325264176,-1.1551649572724891,-0.5275881218036701,0.2350874314936283,8.5,0.14832566617543477
CUST100556,62.0,Female,Post-Graduate,Unemployed,2021-04-16,259729.8209753324,121693.35146133964,658.9553554159254,41,33.28909353794872,0,0,7.2,8.56,11.89,2021,4,16,Friday,3.0,0,False,False,True,False,False,True,False,False,False,Low,0.0,Q1,2,3.5348273309533145,5.7696701411734725,0.029163792238872437,-0.341447097559057,-0.5120834049756624,0.4685382333239946,6.833333333333333,0.3328909353794872
CUST100557,43.0,Female,Graduate,Salaried,2018-11-15,1160072.4695554029,401002.4764036358,682.4143613512294,54,42.35013059367476,0,1,4.93,3.44,11.79,2018,11,15,Thursday,2.0,0,False,True,False,False,False,False,False,True,False,Very High,0.0,Q4,3,3.76930971576353,6.50769779520183,0.0230679812564604,1.1288466204120566,1.687152577641532,0.34567019468819893,9.0,0.4235013059367476
CUST100558,34.0,Female,Secondary,Salaried,2016-12-21,232073.62353864245,29734.99004293467,579.5778436934312,39,17.265207676416765,0,1,7.2,8.56,11.89,2016,12,21,Wednesday,1.0,0,False,False,True,False,False,False,False,True,False,Low,0.0,Q1,0,2.9049980303669347,4.155142317227746,0.05474889843662474,-1.948946401243116,-0.7127005562351783,0.12812740021695534,6.5,0.17265207676416763
CUST100559,51.0,Male,Graduate,Salaried,2017-09-06,786211.5132650065,281869.54355178063,568.4381268781406,52,19.530698965669057,0,1,4.93,3.44,11.79,2017,9,6,Wednesday,2.0,1,False,True,False,False,False,False,False,False,True,High,0.0,Q4,1,3.0219212765140773,4.419355039558267,0.048707547739712906,0.6832121990749417,1.191094159649912,0.35851617382353385,8.666666666666666,0.19530698965669058
CUST100560,25.0,Female,Graduate,Salaried,2021-02-07,183270.77490421437,98102.44480358316,732.7063720266183,35,18.242942729693176,0,0,4.65,3.95,7.17,2021,2,7,Sunday,2.0,0,True,False,False,False,True,False,False,False,False,Low,1.0,Q1,0,2.957144382070878,4.27117580177791,0.05196710368300019,-0.5961320535983285,-1.1519106630631506,0.5352868991515748,5.833333333333333,0.18242942729693176
CUST100561,55.0,Male,Secondary,,2015-09-24,485407.1328937054,262784.80983672856,722.1220404882687,44,14.81603065962732,0,2,4.65,3.95,7.17,2015,9,24,Thursday,1.0,1,True,False,False,False,False,False,False,True,False,Medium,1.0,Q2,2,2.7610240243861206,3.849159734231267,0.06322698921877049,0.5957010062028569,0.5062853801539545,0.5413698976159735,7.333333333333333,0.1481603065962732
CUST100562,43.0,Female,Graduate,Salaried,2017-09-30,432894.82144932606,166771.4905601595,567.630410066299,39,26.868923637370607,0,0,7.2,8.56,11.89,2017,9,30,Saturday,2.0,0,False,False,True,False,False,False,False,True,False,Medium,0.0,Q1,0,3.327512219914562,5.183524248749166,0.03588226129620084,0.03694977431281361,0.33138265633308084,0.3852471369415111,6.5,0.26868923637370606
CUST100563,49.0,Female,Graduate,Salaried,2015-10-08,958127.4903881052,438671.2028723998,545.3423565992422,51,9.673201995947684,0,0,4.93,3.44,11.79,2015,10,8,Thursday,2.0,0,False,True,False,False,False,False,False,False,True,High,0.0,Q4,1,2.367736113635588,3.1101771647203127,0.09369259575333364,1.2438534640384773,1.4492097831177762,0.45784220500208056,8.5,0.09673201995947683
CUST100564,63.0,Female,Secondary,Self-Employed,2017-08-19,352990.4950251373,213388.14200510012,650.84436571443,49,37.90376005016648,1,2,7.12,7.52,10.17,2017,8,19,Saturday,1.0,0,False,False,False,True,False,False,True,False,False,Medium,0.0,Q3,1,3.661090905340496,6.1566029634991475,0.0257044562970391,0.33794784251398086,0.007156298991185426,0.6045152631939968,8.166666666666666,0.37903760050166485
CUST100565,31.0,Male,Graduate,Salaried,2022-06-07,207233.502774515,83282.74763990493,638.6897624452712,57,42.67287926369004,0,3,4.93,3.44,11.79,2022,6,7,Tuesday,2.0,1,False,True,False,False,False,True,False,False,False,Low,0.0,Q4,3,3.7767272976274437,6.532448183008422,0.0228975056570499,-0.787504062792963,-0.9201189567124356,0.4018787817842493,9.5,0.42672879263690044
CUST100566,38.0,Female,Graduate,Salaried,2018-01-11,337760.982852518,103551.25208170417,617.2698873213404,52,24.6276977648614,0,1,4.65,3.95,7.17,2018,1,11,Thursday,2.0,0,True,False,False,False,False,False,False,True,False,Medium,0.0,Q4,1,3.2436737105459037,4.962630125735888,0.03902028224209504,-0.5325547541830798,-0.06508933051355285,0.30658145060798636,8.666666666666666,0.24627697764861398
CUST100567,32.0,Female,Graduate,Salaried,2018-04-24,983508.0457838372,289912.24195667705,662.8411894665802,41,63.18301245805007,0,0,4.65,3.95,7.17,2018,4,24,Tuesday,2.0,0,True,False,False,False,False,False,True,False,False,High,0.0,Q1,2,4.16173857222508,7.948774273939981,0.015580446627580758,0.7184328404594008,1.4824026354199382,0.2947736352534081,6.833333333333333,0.6318301245805007
CUST100568,29.0,Female,Primary,Self-Employed,2025-10-07,213097.46283521637,99348.52831791878,650.84436571443,47,28.74404568348301,0,3,4.93,3.44,11.79,2025,10,7,Tuesday,0.0,0,False,True,False,False,True,False,False,False,False,Low,0.0,Q3,1,3.3926289668669285,5.361347375752014,0.03362017429106169,-0.5813049580918427,-0.8684558823712092,0.46621169016330727,7.833333333333333,0.2874404568348301
CUST100569,30.0,Male,Primary,Self-Employed,2025-03-11,88044.66004530259,489038.125229916,686.9683503003951,59,17.779829444716633,0,1,4.93,3.44,11.79,2025,3,11,Tuesday,0.0,1,False,True,False,False,False,False,True,False,False,Low,0.0,Q4,3,2.9327833919878996,4.216613504308479,0.05324861990593487,1.3839095728371429,-2.6907467361994257,5.554432545690855,9.833333333333334,0.17779829444716633
CUST100570,64.0,Male,Secondary,Salaried,2024-12-17,352990.4950251373,99413.6343315623,692.8896798147299,52,35.467481254807204,0,0,7.12,7.52,10.17,2024,12,17,Tuesday,1.0,1,False,False,False,True,False,False,False,False,True,Medium,0.0,Q4,1,3.59642093895348,5.955458106208725,0.02742169093096273,-0.5805350792336796,0.007156298991185426,0.2816326097519504,8.666666666666666,0.35467481254807204
CUST100571,37.0,Male,Post-Graduate,Salaried,2022-01-22,640313.8660193327,427369.1028595696,453.8770884472898,42,39.12925209234989,1,1,7.12,7.52,10.17,2022,1,22,Saturday,3.0,1,False,False,False,True,True,False,False,False,False,High,0.0,Q2,2,3.6921055469845414,6.255337887944175,0.024919477634387233,1.2103542583811893,0.9095225422265576,0.6674369017126146,7.0,0.39129252092349887
CUST100572,58.0,Male,Secondary,Salaried,2018-10-03,197149.2707652464,23050.6648766456,520.8877583904734,44,50.46651730795963,0,0,4.93,3.44,11.79,2018,10,3,Wednesday,1.0,1,False,True,False,False,True,False,False,False,False,Low,0.0,Q2,2,3.9409314468709384,7.103978977161998,0.01943010820056681,-2.225224261702302,-1.0133712378354605,0.11691985867953301,7.333333333333333,0.5046651730795962
CUST100573,27.0,Female,Graduate,Self-Employed,2016-02-27,602449.6088055671,262153.7678423004,586.2834553883154,35,20.24263997071304,1,1,4.93,3.44,11.79,2016,2,27,Saturday,2.0,0,False,True,False,False,False,False,True,False,False,High,0.0,Q1,0,3.056010481056529,4.499182144647295,0.04707512820340068,0.5927064814125097,0.8231280265606786,0.4351463823871569,5.833333333333333,0.2024263997071304
CUST100574,33.0,Male,Secondary,Salaried,2023-04-17,194551.73745206348,140211.89091605492,599.4885081472395,42,9.36894059970827,0,0,4.93,3.44,11.79,2023,4,17,Monday,1.0,1,False,True,False,False,False,False,False,False,True,Low,0.0,Q2,2,2.3388148569174594,3.0608725226164304,0.09644186794050444,-0.17223570590970042,-1.0383580309967018,0.7206920521622295,7.0,0.09368940599708271
CUST100575,60.0,Other,Secondary,Salaried,2025-10-04,331726.09044169576,123065.85634241917,717.1862267951387,53,8.838167157519754,0,0,4.93,3.44,11.79,2025,10,4,Saturday,1.0,2,False,True,False,False,False,False,False,True,False,Medium,1.0,Q4,3,2.28626942923508,2.9729055076674995,0.10164494910372152,-0.328101909387909,-0.09484988241304589,0.3709863646195452,8.833333333333334,0.08838167157519754
CUST100576,62.0,Male,Post-Graduate,Salaried,2020-06-28,568985.0218770847,313504.8757867765,579.6878854825495,43,17.010890213038135,1,2,7.2,8.56,11.89,2020,6,28,Sunday,3.0,1,False,False,True,False,False,False,True,False,False,Medium,0.0,Q2,2,2.890976586785742,4.12442604649885,0.05552196411014138,0.8166890819810099,0.7409379388056262,0.5509896811563196,7.166666666666667,0.17010890213038135
CUST100577,29.0,Male,Graduate,Salaried,2016-03-29,177641.14570191636,46894.31118162737,650.84436571443,45,26.608279931006983,0,1,4.93,3.44,11.79,2016,3,29,Tuesday,2.0,1,False,True,False,False,False,False,False,True,False,Low,0.0,Q2,2,3.318115725233105,5.158321425716604,0.036221017843161445,-1.444014490406803,-1.211888300328952,0.26398338626072865,7.5,0.26608279931006984
CUST100578,43.0,Female,Primary,Salaried,2021-05-03,403894.1020339516,280139.459973184,587.1915408954961,46,61.369880227470766,1,3,7.12,7.52,10.17,2021,5,3,Monday,0.0,0,False,False,False,True,False,False,True,False,False,Medium,0.0,Q3,2,4.133082470181382,7.8338930441684465,0.016033380156461337,0.6755124488654067,0.22302802084403442,0.6935963129009378,7.666666666666667,0.6136988022747076
CUST100579,22.0,Female,Graduate,Self-Employed,2016-05-21,750867.2169377931,106490.45351411292,553.9292570085747,45,8.507239615681062,1,4,4.65,3.95,7.17,2016,5,21,Saturday,2.0,0,True,False,False,False,False,False,False,True,False,High,0.0,Q2,2,2.2520535731910787,2.916717267011162,0.10518300163073821,-0.4995543425878466,1.1292317288335287,0.14182328261500768,7.5,0.08507239615681061
CUST100580,43.0,Female,Primary,Salaried,2018-03-11,481355.065908426,376436.0834018748,557.6440272764967,44,29.354902008717985,0,1,7.2,8.56,11.89,2018,3,11,Sunday,0.0,0,False,False,True,False,False,False,True,False,False,Medium,0.0,Q2,2,3.412958020401202,5.418016427505364,0.03294360824201634,1.0482358776201424,0.493646439595465,0.7820341159004002,7.333333333333333,0.29354902008717987
CUST100581,49.0,Female,Graduate,Salaried,2015-11-12,235066.64894447356,60778.15320568375,830.6613194631377,57,32.74718639566591,0,0,4.93,3.44,11.79,2015,11,12,Thursday,2.0,0,False,True,False,False,True,False,False,False,False,Low,1.0,Q4,3,3.5188970477890527,5.722515740097699,0.02963209994088361,-1.1503730715152047,-0.6895849117092243,0.25855710913733454,9.5,0.3274718639566591
CUST100582,57.0,Female,Graduate,Self-Employed,2019-08-27,900973.3984033882,720344.8327887296,585.4108025192005,52,13.456779303306703,0,3,4.65,3.95,7.17,2019,8,27,Tuesday,2.0,0,True,False,False,False,False,True,False,False,False,High,0.0,Q4,1,2.6711634604773837,3.6683483072503766,0.06917169993535625,1.8904357604076825,1.3702757890578126,0.7995184253666646,8.666666666666666,0.13456779303306704
CUST100583,58.0,Male,Secondary,Self-Employed,2017-02-02,537688.9473436712,205409.75606455773,705.2789767088273,56,6.394821455470187,0,0,7.2,8.56,11.89,2017,2,2,Thursday,1.0,1,False,False,True,False,True,False,False,False,False,Medium,1.0,Q4,3,2.000779951918648,2.528798421280389,0.13522976937600945,0.2911242256024631,0.6584275208277952,0.3820233930404139,9.333333333333334,0.06394821455470187
CUST100584,39.0,Other,Secondary,Salaried,2018-06-09,118626.0277872518,80445.8682083259,525.344125619984,40,4.970475656816046,1,1,4.65,3.95,7.17,2018,6,9,Saturday,1.0,2,True,False,False,False,False,False,False,True,False,Low,0.0,Q1,2,1.7868265987392162,2.2294563590292693,0.16749084285409901,-0.827761956924877,-2.0312367630855435,0.6781468595795893,6.666666666666667,0.049704756568160466
CUST100585,28.0,Other,Secondary,Salaried,2024-03-22,608374.6481797475,216204.3274025728,763.5143203342988,56,68.6785961661982,0,0,4.93,3.44,11.79,2024,3,22,Friday,1.0,2,False,True,False,False,False,False,False,False,True,High,1.0,Q4,3,4.243893185472729,8.287255044114318,0.01435160946145913,0.35408318574690834,0.8370872100213805,0.35538023822895076,9.333333333333334,0.686785961661982
CUST100586,21.0,Female,Post-Graduate,Salaried,2017-06-16,257088.44497618295,212028.38277241084,677.923291605097,45,52.916368583963504,0,3,4.93,3.44,11.79,2017,6,16,Friday,3.0,0,False,True,False,False,True,False,False,False,False,Low,0.0,Q2,2,3.987434116115797,7.274363792385111,0.01854724318910144,0.33008529899776146,-0.5300683971616044,0.8247293369877182,7.5,0.529163685839635
CUST100587,42.0,Male,Post-Graduate,Unemployed,2017-08-10,407557.8352496914,82045.34571577884,671.9183095034309,38,9.625952066071433,0,3,7.12,7.52,10.17,2017,8,10,Thursday,3.0,1,False,False,False,True,False,True,False,False,False,Medium,0.0,Q1,0,2.363299317014571,3.102571847044228,0.09410921428800632,-0.8049028644541951,0.23724373529779744,0.2013097004146995,6.333333333333333,0.09625952066071433
CUST100588,37.0,Female,Primary,Salaried,2023-01-01,663180.4490014628,161030.7121045051,683.1061858514655,55,27.189138831059367,0,1,4.93,3.44,11.79,2023,1,1,Sunday,0.0,0,False,True,False,False,False,False,False,True,False,High,0.0,Q4,3,3.3389367559208165,5.214320553155451,0.03547465589470863,-0.0054670715548775055,0.9586701479566351,0.24281583141807897,9.166666666666666,0.2718913883105937
CUST100589,27.0,Male,Graduate,Unemployed,2019-05-15,260468.509804632,128781.90857158675,691.919977955628,49,19.265183462699152,0,0,4.93,3.44,11.79,2019,5,15,Wednesday,2.0,1,False,True,False,False,True,False,False,False,False,Low,0.0,Q3,1,3.0089043132196105,4.389212168795119,0.04934571660013032,-0.2739873805350252,-0.5070944738049581,0.49442410012704185,8.166666666666666,0.19265183462699154
CUST100590,45.0,Male,Secondary,Self-Employed,2023-02-11,134947.95054728893,22340.734590122327,714.7253807075904,47,22.578443981980996,0,3,7.2,8.56,11.89,2023,2,11,Saturday,1.0,1,False,False,True,False,False,False,True,False,False,Low,1.0,Q3,1,3.1603329040421673,4.751678017498765,0.0424116197304714,-2.2588773098059454,-1.7607368876293352,0.1655507512305169,7.833333333333333,0.22578443981980997
CUST100591,24.0,Male,Secondary,Salaried,2020-08-31,893880.2665418047,229534.28244467892,602.0722065432777,53,10.802969930287714,0,3,7.12,7.52,10.17,2020,8,31,Monday,1.0,1,False,False,False,True,False,False,False,False,True,High,0.0,Q4,3,2.4683511888106877,3.286787174474142,0.08472443850203247,0.42787250537645444,1.3600450664423962,0.25678414776140956,8.833333333333334,0.10802969930287715
CUST100592,43.0,Male,Graduate,Salaried,2016-01-19,728505.2292673668,622881.5186452942,597.3929364982303,36,61.61022739524149,1,0,7.2,8.56,11.89,2016,1,19,Tuesday,2.0,1,False,False,True,False,False,False,False,True,False,High,0.0,Q1,0,4.136928641682288,7.849218266505365,0.015971831465924402,1.698927468613716,1.0881854853580237,0.8550131057696116,6.0,0.6161022739524149
CUST100593,26.0,Female,Post-Graduate,Salaried,2023-10-03,343741.909638972,302902.52765644714,653.9379102438454,49,26.971383695363745,0,1,4.65,3.95,7.17,2023,10,3,Tuesday,3.0,0,True,False,False,False,True,False,False,False,False,Medium,0.0,Q3,1,3.3311819766861133,5.19339808751108,0.03575082344481049,0.7734251203618103,-0.0362417964648629,0.8811917289183097,8.166666666666666,0.26971383695363743
CUST100594,43.0,Female,Post-Graduate,Salaried,2015-04-13,604437.0880372706,242383.7834975964,704.7542208334647,42,23.671115440395678,0,3,4.93,3.44,11.79,2015,4,13,Monday,3.0,0,False,True,False,False,False,False,False,True,False,High,1.0,Q2,2,3.205633143965644,4.865297055719792,0.040533230141780806,0.4952830718280882,0.8278294620830281,0.4010074634643376,7.0,0.23671115440395676
CUST100595,39.0,Female,Graduate,Salaried,2017-06-18,290212.2877139772,243380.3874696293,644.6675619022009,44,25.855883648520937,0,1,4.65,3.95,7.17,2017,6,18,Sunday,2.0,0,True,False,False,False,False,False,True,False,False,Low,0.0,Q2,2,3.290484927248068,5.084868105321999,0.03723578836904419,0.5003700483537993,-0.319722339579119,0.8386288168111484,7.333333333333333,0.2585588364852094
CUST100596,64.0,Male,Secondary,Self-Employed,2022-08-12,383917.1703374292,205725.75528538413,711.9121436639283,42,8.794090497688673,0,0,7.2,8.56,11.89,2022,8,12,Friday,1.0,1,False,False,True,False,False,True,False,False,False,Medium,1.0,Q2,2,2.281779193352677,2.9654831811508684,0.10210238513070631,0.29301103323189526,0.14258162309252742,0.5358597405387454,7.0,0.08794090497688672
CUST100597,59.0,Male,Graduate,Unemployed,2015-04-20,332178.32739983755,104899.91365410831,699.4269426161534,44,13.576311755005394,0,0,4.93,3.44,11.79,2015,4,20,Monday,2.0,1,False,True,False,False,True,False,False,False,False,Medium,0.0,Q2,2,2.6793977285301915,3.6846046945371755,0.06860446022339002,-0.5173045277014728,-0.09259639859816543,0.31579397269901366,7.333333333333333,0.13576311755005394
CUST100598,47.0,Male,Secondary,Salaried,2024-12-20,297340.5960537959,196815.38312020287,632.6413390867178,40,65.83492127536262,0,1,4.93,3.44,11.79,2024,12,20,Friday,1.0,1,False,True,False,False,False,False,False,True,False,Low,0.0,Q1,2,4.202225717527368,8.113872150543328,0.014962238017457356,0.23873255044690037,-0.2783561210129678,0.6619189768644789,6.666666666666667,0.6583492127536261
CUST100599,30.0,Other,Graduate,Self-Employed,2024-09-13,449360.863151801,281803.8339429872,510.22560241753206,42,34.26980768303591,1,2,7.2,8.56,11.89,2024,9,13,Friday,2.0,2,False,False,True,False,False,False,False,True,False,Medium,0.0,Q2,2,3.563027291526429,5.854041995325615,0.028352862283424943,0.6829205706878774,0.38895455856544503,0.6271214452598858,7.0,0.3426980768303591
CUST100600,46.0,Male,Secondary,Salaried,2023-08-03,352990.4950251373,156376.0221671168,609.717764371687,38,20.95577581262078,0,0,7.2,8.56,11.89,2023,8,3,Thursday,1.0,1,False,False,True,False,False,False,False,True,False,Medium,0.0,Q1,0,3.08903023987858,4.577747897451407,0.045546101788176065,-0.040916099642595384,0.007156298991185426,0.443003492646398,6.333333333333333,0.20955775812620778
CUST100601,39.0,Female,Graduate,Salaried,2019-02-04,311467.881125117,97189.76171837522,789.423778704774,32,3.8308138430878858,0,1,7.2,8.56,11.89,2019,2,4,Monday,2.0,0,False,False,True,False,False,True,False,False,False,Medium,1.0,Q1,0,1.57501495100409,1.9572464952294297,0.20700445773352216,-0.607104796031413,-0.1999124002397532,0.3120378299274267,5.333333333333333,0.03830813843087886
CUST100602,59.0,Female,Secondary,,2024-12-20,437436.87274051097,278930.57298596523,677.204772056456,47,39.65784903179385,0,3,7.2,8.56,11.89,2024,12,20,Friday,1.0,0,False,False,True,False,False,False,False,True,False,Medium,0.0,Q3,1,3.705191905467719,6.2974478189020235,0.02459549690437422,0.6701057099351376,0.3475327526777477,0.6376476021293884,7.833333333333333,0.3965784903179385
CUST100603,23.0,Male,Secondary,Self-Employed,2016-10-31,1091278.41503697,154545.76224994214,598.8359894983926,46,32.54911624807063,1,2,7.2,8.56,11.89,2016,10,31,Monday,1.0,1,False,False,True,False,False,False,False,False,True,Very High,0.0,Q3,2,3.5130105217315752,5.705183279095478,0.029807044471924317,-0.055127306471060185,1.612314078835241,0.14161900402355754,7.666666666666667,0.3254911624807063
